Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDQ01,OUT046,3486.6502345521294
FDF28,OUT035,1960.456403432334
FDD22,OUT010,1301.2923779200792
FDY19,OUT046,1906.973717597768
FDN33,OUT035,1130.556341905598
FDV36,OUT035,2017.389864442539
FDW01,OUT010,2167.2864085958972
FDJ28,OUT049,3177.104108963278
FDB17,OUT035,2830.173495986015
FDM40,OUT049,1756.271960680915
FDV46,OUT045,2381.1768529061083
FDQ44,OUT049,1927.21184168521
NCD42,OUT046,798.647828845511
DRH37,OUT046,2638.3970860073423
FDR10,OUT018,2612.1109165631497
NCD06,OUT027,735.808848938239
FDI53,OUT046,2212.173191401147
FDG16,OUT035,3158.542329822616
DRB25,OUT046,1657.7445082268168
FDY09,OUT046,2901.6906893170017
FDX48,OUT045,2417.007410293332
FDC03,OUT010,2826.698152958852
FDT47,OUT035,1629.853907335786
FDW44,OUT027,2969.0467020128453
FDT24,OUT017,494.79708052656133
FDT12,OUT019,4014.2388362117163
NCS38,OUT035,1586.3589994198992
FDO39,OUT035,2466.5087349507703
FDA13,OUT046,526.968780838648
FDO48,OUT035,3516.1554980244
DRJ01,OUT017,2159.2463351051483
FDD53,OUT018,533.8350156456181
NCT05,OUT049,4181.982612293614
FDQ51,OUT045,917.0897932306616
FDU60,OUT013,2733.112712471284
FDC59,OUT046,1001.7620753408592
FDP36,OUT035,615.3715205988265
NCM19,OUT017,1684.100189681285
FDL16,OUT035,132.2683762591805
FDE50,OUT018,2956.1771542254537
NCR18,OUT013,1017.4754113721028
NCD30,OUT035,1563.520707798085
FDH31,OUT013,1908.3761708266575
FDD56,OUT019,2345.391341684659
FDC47,OUT049,3304.3696463191663
FDZ21,OUT045,1500.8023854181265
FDM01,OUT049,1468.42372939278
FDF24,OUT013,1596.8916273229806
FDW23,OUT017,431.21713796467156
FDY52,OUT018,1092.8256803639815
DRH37,OUT027,2824.413036275786
DRO47,OUT027,1726.9365423754607
FDR25,OUT049,3772.684947266902
FDQ24,OUT027,4048.396206269881
DRJ51,OUT018,3327.2529051680285
NCU06,OUT035,3428.5423366987416
NCV18,OUT018,964.5553091392394
NCC06,OUT027,2330.9416377847156
FDZ01,OUT018,1742.3357001575132
FDT14,OUT017,1467.7720502936281
FDD11,OUT019,4160.092411175978
FDN09,OUT017,3800.833714987599
NCO18,OUT010,2869.324679482914
FDZ50,OUT045,2736.329698860791
FDS44,OUT013,3468.3534805726995
FDI36,OUT045,3034.031622855149
FDA26,OUT010,3159.8202953981163
NCY53,OUT049,1720.5411451481377
FDF32,OUT049,3052.0470580414003
FDF59,OUT010,1715.6038806710203
FDB20,OUT046,1279.279944504935
DRH11,OUT035,789.1049539512933
FDT03,OUT049,3075.3811476713236
NCH06,OUT035,3685.944224043251
FDR55,OUT049,2606.718285230807
FDI10,OUT035,2551.3192150229806
FDZ12,OUT045,1986.1923558139824
FDM12,OUT049,2861.733451775268
DRB25,OUT045,1593.2007034327835
NCS41,OUT013,3044.898540912258
NCT53,OUT049,2635.914798617032
NCD55,OUT013,939.4203514844303
FDY08,OUT049,1719.1876211534436
NCP55,OUT049,1057.1962611484596
FDA33,OUT013,2625.7889119051106
FDQ33,OUT013,2338.4699198812377
FDE45,OUT027,3083.875605212106
FDT26,OUT013,1978.9979522074027
NCV53,OUT049,3941.6267282493063
FDK60,OUT027,1561.7490861287624
NCJ29,OUT046,1451.6114525471057
FDI15,OUT045,3719.507766048191
FDX21,OUT013,1808.2976657237887
FDV49,OUT019,4370.219376991758
DRO59,OUT046,1256.8618317102191
FDZ14,OUT045,1953.0523405485656
FDP32,OUT027,2034.2503579181102
FDC33,OUT017,2969.3598929098443
FDT14,OUT010,1224.6251927074773
NCN54,OUT027,1591.1029290665392
FDR57,OUT027,2780.8368750077534
DRK12,OUT046,630.5021072318741
FDX52,OUT049,3128.773366584508
FDX08,OUT010,2911.0078407263536
FDP10,OUT010,927.4518853641675
NCP50,OUT045,1337.4374769373644
NCL06,OUT013,4154.4057866004405
FDP25,OUT013,3749.391882275915
FDE53,OUT013,1954.5441114912537
FDL27,OUT017,1184.918276979588
FDC35,OUT049,2992.6173778287957
DRJ47,OUT010,2590.2581523833724
FDD16,OUT018,1105.9756836679735
NCN42,OUT049,2455.6307292759047
FDC38,OUT027,1983.7518870954154
NCO07,OUT045,3517.8246370721063
FDQ20,OUT049,761.714313734592
FDI32,OUT046,1246.0456712642554
FDN20,OUT010,2706.024408418183
DRJ51,OUT027,3649.405264122601
FDU08,OUT045,1641.7302560309836
DRN37,OUT019,2311.2204444265844
FDD05,OUT010,2020.5112701883154
FDW15,OUT046,2353.0891197396777
FDI52,OUT046,1728.4528123804012
DRM11,OUT049,4390.490696967274
NCO06,OUT045,199.5616549549959
FDU38,OUT049,2879.470218890194
FDU59,OUT018,2255.9856382158832
FDJ10,OUT046,1918.9431387801014
FDM13,OUT049,2093.1863233179647
NCJ30,OUT019,2444.305053151027
FDM45,OUT018,1655.3462986380764
FDP36,OUT045,609.0901870682537
NCD30,OUT010,1559.099572021085
FDN48,OUT017,1323.7696692065474
FDY32,OUT049,2229.3293426114105
FDU47,OUT046,1990.7406702158623
FDF17,OUT019,3218.325205002435
FDP34,OUT017,1983.9972276852677
FDA47,OUT049,2307.181709602155
DRD27,OUT027,1894.8328055239253
FDW38,OUT045,485.4416796076657
FDZ15,OUT019,2172.1365968112586
FDZ03,OUT027,3031.1293792457946
NCN19,OUT049,3161.158632886083
FDG02,OUT035,3148.0556942058793
FDS31,OUT035,2846.8897107904922
FDW43,OUT019,3845.554219595495
FDZ47,OUT010,1193.3030611880931
FDO57,OUT017,2130.845372781845
NCL07,OUT013,896.0866118847771
NCV42,OUT013,2057.469536617973
FDP40,OUT017,1807.2432331638774
FDP48,OUT019,2996.0780252878685
FDH21,OUT017,2534.5461881550727
NCP02,OUT049,1030.7673971635995
FDK24,OUT049,1002.2293812028038
FDC41,OUT045,852.0837852156328
FDF08,OUT017,1198.4898956658799
FDO49,OUT017,834.0550516564435
FDS56,OUT027,4359.803126558578
FDX46,OUT018,815.0167848865094
FDQ07,OUT013,3466.6873074360265
FDC32,OUT010,935.3309298768472
FDT21,OUT019,4172.614266402281
FDG58,OUT045,2268.8783656355045
FDW14,OUT049,1462.4971151110658
DRA12,OUT027,2462.919072319499
FDV27,OUT013,1662.4808823947424
DRD25,OUT013,1868.7636556452162
DRF48,OUT027,3138.2919811307293
FDX24,OUT017,1631.0130303254045
DRJ51,OUT046,3479.4388606647844
FDE45,OUT045,2859.0930538948014
FDE14,OUT046,1728.2190546194906
FDG53,OUT045,2192.0375536684005
FDT08,OUT046,2393.2415356606143
DRC27,OUT027,4056.263628000728
FDG20,OUT035,2374.140047094501
FDC21,OUT046,1782.3020509960443
FDV31,OUT018,2430.7078411249167
FDB58,OUT045,2382.9865134522333
FDV23,OUT046,1772.266822352136
FDA25,OUT019,1522.4362800648269
FDC15,OUT046,1935.7155789918943
FDU47,OUT049,1917.2047066506384
FDE23,OUT013,1132.9101802034966
FDS08,OUT013,2980.60840232201
FDW03,OUT027,1979.5507873353417
FDJ60,OUT018,2359.3716521072565
FDM34,OUT017,1834.0098409638995
FDW33,OUT013,1651.5624673917337
FDZ40,OUT013,1121.5111351204578
FDE33,OUT018,1125.4750172609347
NCC06,OUT010,2036.3257986579702
FDU11,OUT046,1787.022874923361
FDL44,OUT017,2616.6962911394075
NCZ29,OUT017,1805.9815014162523
FDG28,OUT010,4127.488367612816
FDL12,OUT018,489.23768714479957
FDD52,OUT017,992.964628292535
FDO15,OUT013,1498.8355481605795
NCN29,OUT027,1176.1044033333274
FDW36,OUT013,1867.4499536997973
FDB21,OUT046,3401.28877656897
FDZ28,OUT013,2170.7002253181017
FDY10,OUT035,1739.5939113031418
DRG39,OUT017,787.5310637766634
FDN28,OUT013,1939.651452538179
FDV15,OUT035,1182.950248934878
DRI13,OUT035,3492.1997341055467
FDH20,OUT046,1663.4237295947642
FDY51,OUT013,3507.5099555648703
FDE16,OUT013,3581.5134949047715
FDX40,OUT018,259.6397913460023
FDC48,OUT018,1337.7392338910577
FDS14,OUT046,2536.2914818532736
FDX56,OUT017,3056.605395634593
FDI10,OUT046,2637.9076530596067
FDI14,OUT013,2242.336415778591
DRM48,OUT013,467.86359197754064
NCH07,OUT027,2520.787097106677
FDY26,OUT013,3540.8606183118427
FDD02,OUT027,2092.695321560128
FDM12,OUT046,2894.3486012201975
DRF01,OUT010,1267.132648587929
FDV36,OUT046,2118.0806637235946
DRI59,OUT013,3757.815915407853
FDV03,OUT018,2283.65627729251
FDO39,OUT017,3049.5995066079777
NCB07,OUT018,2830.8097257858753
FDH38,OUT027,2225.15437937923
FDZ13,OUT035,304.4026883875522
NCZ30,OUT046,2122.9938304328607
NCA06,OUT035,58.729393507856
FDB04,OUT049,1344.8353767580847
FDN50,OUT013,1741.9457475088093
NCG06,OUT049,4124.399297547076
NCY17,OUT018,60.231285264420876
FDC23,OUT046,2976.570572254408
FDK33,OUT049,3503.227060479523
FDR03,OUT049,3463.595122362247
FDZ07,OUT045,772.9406461876024
FDO38,OUT013,1303.1140446365134
FDS59,OUT046,1774.2804325257675
DRM11,OUT019,3999.3040668804315
FDX52,OUT027,3307.339012286484
DRJ35,OUT018,861.9570223935989
NCP53,OUT046,3874.2788257911598
FDW15,OUT019,2348.5194307556994
DRI47,OUT045,2365.6006672168696
DRZ11,OUT035,1633.3242307742585
FDS02,OUT013,2852.6862066791073
DRD49,OUT018,3103.4903697373556
FDW38,OUT049,500.34047194080995
FDR21,OUT019,2710.200590993478
FDE40,OUT013,962.6245785763022
FDI02,OUT045,1420.6272812654133
FDQ04,OUT045,882.0006137638484
FDY14,OUT017,3997.5898289578145
NCT54,OUT046,1286.1806310848224
DRD25,OUT017,1584.2664631143161
DRE01,OUT045,3260.673658030464
FDJ12,OUT010,3276.0811990740476
NCZ05,OUT049,1650.2389704870438
DRB25,OUT019,1608.6076371961062
NCC31,OUT045,2619.5285797331526
FDM16,OUT045,1281.0493272440217
DRG11,OUT049,1579.3730348051831
FDV24,OUT027,2317.4371432652697
FDV43,OUT046,623.7458595295211
FDG05,OUT018,2164.899841636812
FDV23,OUT010,2227.4631415635995
FDI58,OUT018,1275.9260112355842
FDQ11,OUT017,3920.427015483998
FDC05,OUT027,3099.4840880257725
FDF40,OUT013,4158.364915811446
FDU02,OUT018,3221.262288103182
FDT32,OUT013,3012.9367817271304
NCF06,OUT017,4180.717950634607
FDT46,OUT013,1242.297965289301
FDR58,OUT010,1428.8562314146475
FDY04,OUT046,2609.997604688171
FDT58,OUT045,2464.917990168229
FDE46,OUT049,2537.703573383187
DRH11,OUT017,728.7662277285635
DRI51,OUT046,2750.414623081415
FDC35,OUT017,2841.538248081237
FDP45,OUT035,3987.401678638995
FDC45,OUT017,2775.487021091947
FDU01,OUT045,3004.8440662449466
FDJ53,OUT010,1644.374154176432
FDJ46,OUT017,2675.3593332720993
FDX07,OUT013,3183.0059976986595
NCI30,OUT049,3831.806520909504
FDE47,OUT027,2224.977246300168
FDV48,OUT045,1470.1193053119387
FDN16,OUT019,1565.5046691157913
FDM52,OUT013,2585.323153278521
FDA32,OUT027,3719.339513084935
FDH05,OUT017,3353.8542977751167
FDW25,OUT010,1402.7317427251
FDQ09,OUT046,1845.9352567655988
NCM17,OUT010,487.0719755723949
DRM59,OUT046,2727.633482250836
FDV47,OUT027,1525.9028087358347
DRE15,OUT035,1274.6255471301993
FDS25,OUT010,954.7038212060943
NCZ05,OUT018,1523.326783815326
NCV05,OUT019,2638.2548744211126
DRM37,OUT046,2914.1471332345172
FDV58,OUT027,2947.6442846483005
FDN22,OUT027,4407.326189357213
NCO06,OUT049,247.19595401278275
FDT56,OUT019,472.8296884640513
FDM02,OUT013,1476.7379328754687
FDA09,OUT046,2435.450312409481
NCC06,OUT035,2017.7364121531027
NCL54,OUT049,2644.0959873146057
NCB55,OUT017,334.55630882515834
FDB12,OUT017,1330.274669864586
NCA54,OUT049,2875.135083545574
NCS38,OUT049,1691.724130872146
FDC02,OUT049,3961.4685800179177
FDK44,OUT019,2203.1302911957137
FDE16,OUT035,3340.41733880253
NCS05,OUT035,2179.780489739376
FDZ59,OUT045,2394.4564914063667
FDI20,OUT017,3270.8692663258444
FDQ14,OUT046,2391.2023212356507
FDF53,OUT017,2561.9780515762723
FDW25,OUT017,1359.7570782745643
NCQ43,OUT010,1098.445041599527
FDX52,OUT013,3253.235295636812
FDE28,OUT045,3210.740133939358
FDN15,OUT017,2216.8957795452807
FDO28,OUT017,1732.7869052575734
FDQ33,OUT045,2170.5631993255774
FDM22,OUT010,803.9872765680084
FDJ03,OUT017,589.4136689195511
FDI16,OUT045,439.7518165844158
FDI09,OUT027,3633.4521476579903
FDX55,OUT013,3571.4961591946485
FDS23,OUT027,1827.4237378409416
DRC12,OUT045,3020.4573621869786
FDH41,OUT049,3661.491558732094
FDN01,OUT013,2858.081582916344
FDV55,OUT045,2193.338781055929
NCJ19,OUT013,744.1116364579648
NCY29,OUT010,565.3098171206329
FDP03,OUT018,1813.604740361272
FDZ52,OUT045,1461.087429987554
FDH31,OUT010,1867.1216720218872
FDQ19,OUT018,3866.700589389151
FDS15,OUT035,1519.8620564167431
FDN32,OUT017,2911.208312240211
FDH32,OUT049,1461.8088192181822
FDF33,OUT017,1799.2245770165064
FDJ22,OUT046,2994.8977184341675
FDG56,OUT010,712.1160187134483
FDC05,OUT046,2905.3724851078623
FDK09,OUT013,3555.550522813879
NCV29,OUT045,2888.3514184738597
NCC43,OUT019,3636.9688445543543
NCA42,OUT049,2620.5830444067687
FDC10,OUT046,1833.4226867471225
FDC16,OUT013,1716.0741568845297
NCL17,OUT013,2354.1869366180727
FDA51,OUT035,1266.4693638459066
FDW01,OUT017,2237.8773404755557
NCF30,OUT045,1625.8534520447756
FDN49,OUT013,493.3342365537974
FDY20,OUT045,1260.5902298623696
FDC15,OUT045,1832.6868834225752
FDY24,OUT046,568.8954923269885
NCG43,OUT017,1590.793882819431
FDA48,OUT013,3399.6428096537493
NCF55,OUT017,669.4222772778085
FDL38,OUT049,1596.69459088867
NCQ29,OUT018,3702.1965373929706
FDC34,OUT017,1801.2303131075787
FDP36,OUT027,1271.3431314944282
FDN50,OUT010,1722.1161501908464
FDO23,OUT049,1049.1440518395757
FDT56,OUT013,799.9763863153821
FDT13,OUT027,3321.5163891503507
FDZ03,OUT013,3001.440528075913
FDQ03,OUT010,3354.2640361754566
FDU44,OUT045,2488.614425765656
FDD03,OUT049,3511.345455738261
NCH30,OUT013,1857.4804256468742
FDS60,OUT010,2796.930272525864
FDG08,OUT046,2225.242092657525
FDX38,OUT017,694.2578527638216
FDD22,OUT017,1493.7492249402057
FDW51,OUT013,3345.0204024319064
FDL09,OUT017,2182.502170240612
FDZ60,OUT045,1326.4624876591297
NCH07,OUT046,2359.3226313162922
NCQ41,OUT049,3244.7671068769596
FDW04,OUT049,2028.7973319389675
FDI08,OUT027,4050.9827751909834
FDR19,OUT019,1493.7118955601145
FDV13,OUT046,1488.6444933977727
FDB52,OUT017,3999.993024333624
FDZ48,OUT027,1861.951722744947
NCO14,OUT049,865.8171989995244
FDZ50,OUT013,2957.1859341848176
FDN27,OUT019,1973.815619516794
FDQ60,OUT013,1879.4507463635928
FDR49,OUT017,270.8290321538989
DRJ35,OUT027,1224.9617437916022
DRI49,OUT017,596.58330706782
FDB47,OUT017,3136.7454038547694
FDP37,OUT010,1155.4615320770463
FDR26,OUT049,2780.147278717028
FDY31,OUT019,2391.296932611258
FDC11,OUT045,936.4933414988081
DRP47,OUT035,4094.1619949405176
NCY54,OUT018,2020.3002747857208
FDR27,OUT046,1915.9895982291127
FDQ21,OUT019,2225.759676346297
NCQ29,OUT035,3824.3468194430825
FDJ02,OUT046,2566.808245167762
FDE21,OUT018,1809.3509774855775
FDM39,OUT046,2873.2540729598477
FDZ01,OUT017,1729.096001334783
NCB19,OUT018,1102.2071748393682
FDU03,OUT046,2684.759069792952
FDP27,OUT049,2686.596255250104
DRF01,OUT045,1743.9383100303494
FDM03,OUT049,1392.3481563711211
FDV01,OUT046,2305.845304419785
FDS16,OUT046,2263.512852592812
FDO45,OUT035,1418.4118733922223
NCX06,OUT035,2926.179778691552
FDP13,OUT046,321.9156824955462
NCR38,OUT018,3531.918314271079
FDA01,OUT013,1073.1444591546497
FDT26,OUT017,1657.3377362751016
FDD44,OUT027,4142.501554547602
FDB26,OUT013,1125.4020078872527
FDP45,OUT019,4129.8571055256725
NCP55,OUT046,1117.5128255792297
FDT23,OUT017,1062.0239896103885
FDO51,OUT045,717.6600768461321
FDA44,OUT046,909.236385222026
NCJ31,OUT018,3009.8720983014646
FDX37,OUT045,1474.5859151945479
NCD18,OUT049,3832.182774010522
FDN40,OUT027,2477.5720794364825
FDL33,OUT017,2779.5705213826877
DRF48,OUT035,2949.539571419249
FDW08,OUT035,1172.9109788115857
FDX39,OUT018,3222.375852937581
FDB38,OUT049,2750.248159304185
FDY46,OUT018,2786.018951369824
NCB06,OUT049,2342.050538765685
FDA34,OUT035,2838.760754485629
FDA35,OUT045,1852.726627873908
FDQ07,OUT035,3212.9173877495523
FDU32,OUT045,2039.8560638519666
FDU26,OUT013,2109.827082537213
FDU13,OUT010,1172.9739524774159
FDO09,OUT035,3746.2770416328167
FDW03,OUT019,1872.035691997131
FDB38,OUT013,2778.4881927755196
FDL26,OUT010,2115.7321714821665
NCN43,OUT045,2131.628553194696
FDH08,OUT045,3789.475913477516
NCC31,OUT019,2764.548880694085
FDH14,OUT035,2142.683369821294
FDL40,OUT017,1667.61393141386
FDD20,OUT035,2017.462869188439
NCV53,OUT035,3896.6139168193695
FDD16,OUT045,1164.8531085529576
FDP24,OUT035,1653.7061668917086
FDQ25,OUT045,2823.7510149987684
FDM38,OUT035,646.5972629213975
NCT18,OUT010,2625.7897163865637
FDM34,OUT049,1996.5546394171615
DRH37,OUT010,2538.156707400154
NCE07,OUT013,2639.904046673335
FDG12,OUT013,2296.870553783876
FDB59,OUT010,3233.413493409749
FDS10,OUT018,2891.88635628426
FDN21,OUT010,2771.2140677368843
FDM02,OUT045,1274.6945468104714
FDO44,OUT049,1626.494318198962
NCN17,OUT017,1516.6076836814755
FDH16,OUT018,1340.032228375967
FDL44,OUT046,2713.5820590463227
FDY47,OUT017,1937.0001164861424
DRI39,OUT046,708.5873683301761
NCX54,OUT018,1562.9464918548147
FDE59,OUT046,583.0585489500663
FDO46,OUT045,3127.9807892117133
DRE13,OUT046,1582.2922855810357
FDW14,OUT013,1671.2641570384912
FDF35,OUT046,1268.2950733566395
FDO50,OUT019,1251.8628498424405
DRF49,OUT017,1661.5985242008537
FDT60,OUT049,1895.1299806284442
FDP38,OUT045,857.2837506986834
FDA31,OUT027,2660.3864964169225
FDY52,OUT010,1240.1570729903142
FDD03,OUT027,3723.2593989453635
FDN52,OUT018,884.19254462358
FDU20,OUT010,1949.372424167639
FDD22,OUT035,1482.87603310329
NCB55,OUT019,98.36254281832225
FDN27,OUT045,1859.1227164053744
FDD16,OUT013,1419.51856095517
FDW48,OUT046,1460.0840751632968
DRN35,OUT045,482.8735011584213
FDX25,OUT049,2605.0166868808883
DRD49,OUT049,3216.03566867494
FDE21,OUT019,2063.0643072848397
FDN44,OUT035,2572.7851950005897
DRC01,OUT049,963.5338549988373
NCK30,OUT046,3949.0846896938638
FDU39,OUT013,1152.2259926456354
FDB49,OUT013,1864.2645108231518
FDS12,OUT045,1422.6936451865622
FDR57,OUT018,2514.581996507044
FDX22,OUT027,3621.405930423287
FDC60,OUT013,1367.8674427864498
NCE42,OUT049,3805.052464107808
NCK42,OUT049,3616.4262925775
DRE01,OUT017,3204.952482009863
FDE57,OUT018,2189.846707540466
DRK59,OUT019,4118.193885846726
FDB10,OUT027,3836.7846559971185
FDQ25,OUT046,2903.53580709127
FDY26,OUT017,3259.351047573058
FDG28,OUT049,3869.6876582571967
FDM14,OUT049,1895.5814336519215
NCH29,OUT049,1696.3217687769466
FDD48,OUT049,1939.913743652778
FDC17,OUT045,3446.6328988517234
DRH49,OUT027,1747.092821040198
FDN44,OUT018,2528.745052486749
FDC29,OUT045,1923.2485767430662
DRK01,OUT019,1435.4872182717154
FDD48,OUT017,1818.673486462394
FDB59,OUT013,3508.0711827812775
FDY45,OUT010,4006.9982116392457
FDX60,OUT035,1043.4182493009357
FDT09,OUT010,2229.5396672081188
DRB24,OUT018,2458.9617654284993
FDL13,OUT035,3559.17775178191
FDN16,OUT035,1518.917176750405
FDK57,OUT013,1977.7166811425814
FDO22,OUT027,1634.2862520313356
FDC57,OUT010,2863.055622851887
FDZ13,OUT027,541.8365936675764
FDW27,OUT013,2209.2668036303294
FDX10,OUT049,873.3807093792711
FDY08,OUT018,1565.9941739866117
FDA49,OUT017,1167.612277363347
FDC32,OUT018,1122.8541932315165
FDO04,OUT035,893.8176386778068
NCZ54,OUT013,2550.5894249553858
FDY40,OUT045,957.4208837468832
FDW36,OUT045,1656.2526627226252
FDE11,OUT017,2380.117629476659
DRE37,OUT045,2748.2532944641207
NCK19,OUT017,2779.999134009955
FDT19,OUT035,2304.0123666674845
FDE56,OUT045,438.8660502194434
FDZ57,OUT010,1990.3025233796907
FDB35,OUT035,1363.273252029041
FDF09,OUT010,780.2245109530886
FDO34,OUT046,2767.753162472938
FDA55,OUT046,3530.931912421969
NCM18,OUT035,772.7249354752967
FDJ20,OUT019,1585.7244127894955
DRQ35,OUT019,2090.5115645722217
FDG02,OUT013,3382.860014607795
NCU29,OUT018,2304.14786162748
FDL27,OUT027,1404.2811001149457
NCA54,OUT035,2808.3957085306065
FDJ32,OUT035,926.6596148690987
FDB21,OUT019,3061.414083259333
FDR46,OUT035,1824.1729771466307
FDZ32,OUT046,1799.310887396172
DRF36,OUT017,2991.413379620979
NCU54,OUT017,3008.639383942522
NCI31,OUT017,289.78041879641023
DRA59,OUT035,2519.55742095616
NCC55,OUT045,824.5024447812648
FDE44,OUT018,112.63703678191087
NCN26,OUT018,1815.291275691823
FDC11,OUT049,957.646674061376
FDV24,OUT035,2574.412352188803
FDR40,OUT019,1647.4297340150733
NCQ17,OUT049,2215.660582477569
FDC46,OUT045,2559.184121293056
NCM18,OUT046,903.044607196065
FDK16,OUT046,1310.9244644698592
FDI28,OUT017,1292.1403862310544
FDS11,OUT018,3417.833318256078
DRD13,OUT046,1078.9028889652036
FDL36,OUT035,1228.0636757055327
FDI27,OUT013,986.3156484401261
FDJ53,OUT019,1753.903652453162
FDS44,OUT045,3988.2155142130177
FDE28,OUT046,3311.789219149163
FDQ33,OUT018,2079.9377351266958
FDB37,OUT017,3738.3796976263184
FDQ31,OUT045,1367.3257991875216
NCQ05,OUT046,2549.650765264192
FDE10,OUT013,2098.3050096993647
FDF38,OUT017,665.7355084980009
FDE50,OUT019,3253.770924388169
DRG37,OUT010,2536.0618216600196
NCH06,OUT049,3802.3509287717607
FDY14,OUT045,4056.3993032276667
FDO27,OUT017,868.1502898781546
FDQ19,OUT049,4005.608674285897
FDZ26,OUT019,3029.00966150975
FDN51,OUT013,4378.98953388942
FDK20,OUT035,2104.72470333835
FDD40,OUT018,3032.2303265748633
DRI25,OUT018,828.5509759751367
FDH56,OUT017,1692.5632063086741
FDI36,OUT027,3253.9968413473507
DRH11,OUT018,711.2438369436022
NCV18,OUT017,1014.6659244494658
DRI01,OUT049,2836.042224163535
DRE48,OUT049,3319.3748954778457
FDS51,OUT035,994.1056801991581
FDM38,OUT017,565.4967893971552
FDB60,OUT027,3351.4734980816756
FDY58,OUT035,3601.5291645975885
FDY22,OUT045,1719.953261007613
FDF11,OUT027,4183.674602119208
FDZ51,OUT035,1479.1657013631047
FDQ45,OUT017,2972.8183165408373
FDF17,OUT035,3117.996793331946
NCF31,OUT027,2602.5272736063453
FDA37,OUT013,2166.8906789285284
FDO51,OUT046,1008.2188296561908
FDF34,OUT013,3483.6995852824366
FDD57,OUT018,1497.918993322346
FDO37,OUT046,3807.9726336689564
FDR49,OUT049,437.83262293471125
FDS39,OUT049,2419.3478873351414
FDI48,OUT027,1027.2230820138902
DRM35,OUT049,2760.9382460611123
FDV57,OUT035,2722.577770361964
FDZ55,OUT013,2880.452154739389
FDI28,OUT035,1291.8195321095773
FDS21,OUT045,1080.372878681188
FDT34,OUT013,2114.6987854293366
DRI25,OUT035,861.8719928045248
FDT47,OUT010,1626.3366585446056
DRH39,OUT045,934.2699569432116
NCD54,OUT045,2308.5784646830216
FDU16,OUT027,1523.7042643595196
NCW29,OUT045,2113.6017413920345
FDV25,OUT027,3708.9102358042364
FDM56,OUT035,1572.08371703609
FDZ04,OUT027,1303.9332674278776
FDG59,OUT019,698.7735940814455
FDI56,OUT045,1244.8732087124772
FDS33,OUT035,1056.8659644312902
FDC23,OUT049,2902.1489761400735
FDT11,OUT049,3077.212585063957
FDG17,OUT045,3922.7251143406284
FDZ44,OUT045,1917.230638342313
FDJ52,OUT013,2898.785429208263
DRI23,OUT046,2129.192183863983
DRE15,OUT010,1355.6939898450255
NCF07,OUT013,1896.4717548807093
NCR29,OUT049,929.3729817565727
FDE44,OUT019,-147.45417126875327
FDT23,OUT035,1134.8365319870063
NCG06,OUT017,4050.031265860227
NCU41,OUT010,2847.4077045856975
FDH46,OUT017,1610.0960221281493
FDV31,OUT013,2742.6918280340215
NCT41,OUT027,2861.448967495755
FDE22,OUT027,2832.5087338865414
FDC26,OUT045,1379.4590580667136
DRF51,OUT017,-43.9821017738941
NCY53,OUT019,1763.867192471811
FDY21,OUT017,2442.1889758214566
FDL27,OUT013,1431.479785825166
FDZ34,OUT049,2991.732581656277
NCF43,OUT010,2166.9273625571404
FDC21,OUT035,1687.8733952151051
FDL26,OUT013,2509.247988762054
FDT25,OUT010,1809.4526932505141
NCR30,OUT046,1421.4505635369496
DRL23,OUT019,1993.2066045577048
NCR05,OUT049,3125.215686731506
NCE19,OUT018,574.4491243109587
FDY07,OUT035,894.6462679561082
FDB10,OUT017,3853.7715079357913
FDP57,OUT013,1809.5515203510258
FDU48,OUT019,2072.528872732313
FDH48,OUT035,1252.8650474285387
FDO33,OUT035,1588.1537803841202
NCU29,OUT045,2450.394488000391
FDW35,OUT046,911.4757009338828
FDH05,OUT010,3206.6046529680825
FDP26,OUT049,1928.115310246245
DRG27,OUT035,393.9156624003044
FDQ33,OUT046,2250.926624347001
FDH20,OUT010,1604.7281049080811
FDV14,OUT046,1455.4531595174012
DRD01,OUT046,879.0435869593421
NCI17,OUT049,1798.3591250213503
FDF39,OUT010,4232.791639963307
FDX37,OUT046,1559.3761450778802
NCX17,OUT035,3305.2356160752242
FDN03,OUT013,4301.18912189078
NCS41,OUT010,2738.3410210333204
FDH34,OUT045,2987.6982034697503
NCX53,OUT018,2248.318804514045
FDY31,OUT046,2448.0872550771455
FDD20,OUT017,2030.4280485896852
FDE51,OUT045,535.9702728385928
FDV27,OUT046,1498.5945163471297
FDF16,OUT035,2158.7901880602294
FDZ02,OUT049,1630.9812735314154
NCK05,OUT045,817.7419196866031
FDM12,OUT027,3116.404849721541
NCA05,OUT018,2316.221389949227
FDX33,OUT045,2206.1549786125324
FDM25,OUT049,3031.890740359224
FDE41,OUT018,1201.2663030132862
FDW14,OUT045,1460.3096357288014
NCD30,OUT046,1631.4097607690528
FDB23,OUT010,3732.538133998434
FDF45,OUT046,1149.1159450698688
FDW20,OUT017,1952.7677383550072
FDF47,OUT045,3216.5960671828034
NCR05,OUT019,3157.3105861938457
DRB01,OUT046,2886.4363780016574
FDE36,OUT013,2856.1255463667912
FDU56,OUT049,2920.524885250845
FDB23,OUT049,3717.109494787983
FDN48,OUT049,1394.1120739724538
FDS43,OUT013,3192.6007467105846
NCN05,OUT013,3265.8407393982343
NCL53,OUT049,2886.277277195033
